Pos,Name,Value
1,Japan,227.70
2,Zimbabwe,181.00
3,Greece,174.50
4,Lebanon,142.40
5,Italy,134.10
6,Jamaica,132.00
7,Portugal,131.00
8,Cyprus,119.40
9,Ireland,118.90
10,Grenada,110.00
11,Singapore,106.70
12,Belgium,101.90
13,Eritrea,101.30
14,Barbados,101.20
15,Spain,97.60
16,France,95.50
17,Iceland,94.00
18,Egypt,93.80
19,Puerto Rico,93.60
20,Canada,92.60
21,Bhutan,91.50
22,Jordan,90.00
23,Antigua and Barbuda,89.00
24,United Kingdom,86.60
25,Cabo Verde,86.20
26,Saint Kitts and Nevis,83.00
27,Austria,80.20
28,Belize,79.60
29,Hungary,78.20
30,Sri Lanka,78.20
31,Sao Tome and Principe,77.10
32,Saint Lucia,77.00
33,Morocco,76.60
34,Malta,75.30
35,Germany,74.70
36,Ghana,72.70
37,Albania,71.40
38,Sudan,71.30
39,United States,71.20
40,Croatia,70.30
41,Dominica,70.00
42,Netherlands,69.40
43,Israel,67.40
44,Saint Vincent and the Grenadines,67.00
45,Aruba,67.00
46,Ukraine,66.20
47,Serbia,65.00
48,Uruguay,64.70
49,Seychelles,64.50
50,Pakistan,64.30
51,El Salvador,63.40
52,Mauritius,61.40
53,Slovenia,59.80
54,Finland,59.60
55,Costa Rica,59.40
56,Brazil,59.30
57,Kenya,58.90
58,Slovakia,58.50
59,Guyana,58.00
60,"Bahamas, The",57.60
61,Syria,57.30
62,Ethiopia,55.10
63,Malaysia,54.20
64,Fiji,52.30
65,Montenegro,52.10
66,Venezuela,51.40
67,India,51.30
68,Yemen,51.00
69,Trinidad and Tobago,50.60
70,Tunisia,49.90
71,Thailand,48.60
72,Philippines,48.40
73,Dominican Republic,48.20
74,Malawi,48.00
75,Senegal,47.50
76,South Africa,47.30
77,Mozambique,47.20
78,Laos,46.20
79,Poland,45.60
80,Vietnam,45.50
81,Bosnia and Herzegovina,45.50
82,Denmark,44.30
83,Honduras,44.30
84,United Arab Emirates,44.20
85,Czech Republic,43.50
86,Bahrain,43.40
87,Cote d'Ivoire,42.90
88,Tanzania,42.90
89,Armenia,42.40
90,Colombia,41.90
91,Andorra,41.10
92,West Bank,41.00
93,Mexico,41.00
94,Cuba,40.60
95,Nicaragua,40.60
96,Sweden,40.20
97,Romania,39.40
98,Lithuania,38.70
99,Burundi,38.60
100,Djibouti,38.60
101,Argentina,37.90
102,Zambia,37.30
103,"Korea, South",37.20
104,Panama,37.20
105,Hong Kong,37.00
106,Latvia,36.50
107,Taiwan,36.50
108,Turkey,36.50
109,Georgia,36.30
110,Uganda,35.70
111,Bolivia,35.30
112,New Zealand,35.30
113,Switzerland,34.70
114,Australia,34.50
115,Chad,34.50
116,Macedonia,34.00
117,"Congo, Democratic Republic of the",33.40
118,Curacao,33.20
119,Papua New Guinea,32.30
120,Mali,32.10
121,Rwanda,31.40
122,"Congo, Republic of the",30.20
123,Benin,30.10
124,Sierra Leone,30.10
125,Qatar,30.00
126,Nepal,30.00
127,Ecuador,30.00
128,Guatemala,29.90
129,Norway,29.60
130,Namibia,28.60
131,Bangladesh,28.60
132,San Marino,25.80
133,Indonesia,23.90
134,Luxembourg,23.20
135,Bulgaria,22.90
136,Cameroon,22.70
137,China,22.40
138,Belarus,22.30
139,Anguilla,19.50
140,Moldova,18.90
141,Paraguay,18.40
142,Gabon,17.70
143,Botswana,17.40
144,Chile,16.50
145,Peru,15.90
146,Angola,13.90
147,Russia,13.40
148,Kazakhstan,12.10
149,Nigeria,11.70
150,Iran,11.40
151,Azerbaijan,10.70
152,Estonia,9.90
153,Kosovo,9.10
154,Equatorial Guinea,8.40
155,Liberia,8.10
156,Algeria,7.50
157,Uzbekistan,7.50
158,Gibraltar,7.50
159,Kuwait,6.80
160,Tajikistan,6.50
161,Wallis and Futuna,5.60
162,Oman,4.70
163,Libya,2.90
164,Saudi Arabia,1.60
